ROW ID,TYPE,TYPE SORT RANK,WEIGHT CLASS,WEIGHT CLASS SORT RANK,CATEGORY,CAT SORT RANK,SUB CATEGORY,SUB CAT SORT RANK,PRODUCT PAGE ID,PRODUCT PAGE NAME,SUB DESCRIPTION,PART,FRAME,PART LEVEL DESCRIPTION,WIDTH,CAPACITY,TEETH / TINE QTY,EST WEIGHT (LBS.),CUTTING EDGE,Make 1,Make 2,Make 3,Make 4,Make 5,Make 6,Make 7,Make 8,Make 9,Make 10,Make 11,Make 12,Make 13,Make 14,Make 15,Make 16,Make 17,Make 18,Make 19,Make 20,Make 21,Make 22,Make 23,Make 24,Make 25,Make 26,Make 27,Make 28,Make 29,Make 30,Make 31
320,Excavator,5,"45,000 - 60,000 Lbs",12,Top Mounts,5,,,11,Top Mounts,Top Mounts,UTM230,,No Holes Univ. Top Mount,,,,560,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
321,Excavator,5,"65,000 - 80,000 Lbs",13,Top Mounts,5,,,11,Top Mounts,Top Mounts,UTM330,,No Holes Univ. Top Mount,,,,825,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
322,Excavator,5,"80,000 - 120,000 Lbs",14,Top Mounts,5,,,11,Top Mounts,Top Mounts,UTM450,,No Holes Univ. Top Mount,,,,950,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
323,Excavator,5,"120,000 - 140,000 Lbs",15,Top Mounts,5,,,11,Top Mounts,Top Mounts,UTM550,,No Holes Univ. Top Mount,,,,2100,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
324,Excavator,5,"140,000 - 160,000 Lbs",16,Top Mounts,5,,,11,Top Mounts,Top Mounts,UTM600,,No Holes Univ. Top Mount,,,,2200,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
399,Excavator,5,"20,000 - 24,000 Lbs",8,Specialty,6,Tilt Bucket,6-A4,14,Tilting Ditch Buckets,Tilting Ditch Buckets,4849TTB,49TTB,Tilting Ditch Bucket,"48""",0.700 CU YD,INC BOLT ON EDGE,1104,1,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
400,Excavator,5,"20,000 - 24,000 Lbs",8,Specialty,6,Tilt Bucket,6-A4,14,Tilting Ditch Buckets,Tilting Ditch Buckets,6049TTB,49TTB,Tilting Ditch Bucket,"60""",0.860 CU YD,INC BOLT ON EDGE,1446,1,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
401,Excavator,5,"24,000 - 33,000 Lbs",9,Specialty,6,Tilt Bucket,6-A4,14,Tilting Ditch Buckets,Tilting Ditch Buckets,4849TTB,49TTB,Tilting Ditch Bucket,"48""",0.700 CU YD,INC BOLT ON EDGE,1104,1,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
402,Excavator,5,"24,000 - 33,000 Lbs",9,Specialty,6,Tilt Bucket,6-A4,14,Tilting Ditch Buckets,Tilting Ditch Buckets,6049TTB,49TTB,Tilting Ditch Bucket,"60""",0.860 CU YD,INC BOLT ON EDGE,1446,1,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
403,Excavator,5,"33,000 - 40,000 Lbs",10,Specialty,6,Tilt Bucket,6-A4,14,Tilting Ditch Buckets,Tilting Ditch Buckets,60100TTB,100TTB,Tilting Ditch Bucket,"60""",1.160 CU YD,INC BOLT ON EDGE,2350,1.25,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
404,Excavator,5,"33,000 - 40,000 Lbs",10,Specialty,6,Tilt Bucket,6-A4,14,Tilting Ditch Buckets,Tilting Ditch Buckets,72100TTB,100TTB,Tilting Ditch Bucket,"72""",1.410 CU YD,INC BOLT ON EDGE,2455,1.25,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
405,Excavator,5,"40,000 - 45,000 Lbs",11,Specialty,6,Tilt Bucket,6-A4,14,Tilting Ditch Buckets,Tilting Ditch Buckets,60100TTB,100TTB,Tilting Ditch Bucket,"60""",1.160 CU YD,INC BOLT ON EDGE,2350,1.25,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
406,Excavator,5,"40,000 - 45,000 Lbs",11,Specialty,6,Tilt Bucket,6-A4,14,Tilting Ditch Buckets,Tilting Ditch Buckets,72100TTB,100TTB,Tilting Ditch Bucket,"72""",1.410 CU YD,INC BOLT ON EDGE,2455,1.25,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
452,Excavator,5,"24,000 - 33,000 Lbs",9,Specialty,6,Pavement Removal,6-A7,15,Pavement Removal Buckets,Pavement Removal Buckets,30150PVR,150PVR,Pavement Removal Attachment,"30""",,,1500,1.25,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,,,,,,,,,,,,,,,,,,,,,Wacker-Neuson,Yanmar
453,Excavator,5,"24,000 - 33,000 Lbs",9,Specialty,6,Pavement Removal,6-A7,15,Pavement Removal Buckets,Pavement Removal Buckets,36150PVR,150PVR,Pavement Removal Attachment,"36""",,,1790,1.25,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,,,,,,,,,,,,,,,,,,,,,Wacker-Neuson,Yanmar
454,Excavator,5,"24,000 - 33,000 Lbs",9,Specialty,6,Pavement Removal,6-A7,15,Pavement Removal Buckets,Pavement Removal Buckets,42150PVR,150PVR,Pavement Removal Attachment,"42""",,,2088,1.25,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,,,,,,,,,,,,,,,,,,,,,Wacker-Neuson,Yanmar
455,Excavator,5,"33,000 - 40,000 Lbs",10,Specialty,6,Pavement Removal,6-A7,15,Pavement Removal Buckets,Pavement Removal Buckets,30150PVR,150PVR,Pavement Removal Attachment,"30""",,,1500,1.25,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,,,,,,,,,,,,,,,,,,,,,Wacker-Neuson,Yanmar
456,Excavator,5,"33,000 - 40,000 Lbs",10,Specialty,6,Pavement Removal,6-A7,15,Pavement Removal Buckets,Pavement Removal Buckets,36150PVR,150PVR,Pavement Removal Attachment,"36""",,,1790,1.25,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,,,,,,,,,,,,,,,,,,,,,Wacker-Neuson,Yanmar
457,Excavator,5,"33,000 - 40,000 Lbs",10,Specialty,6,Pavement Removal,6-A7,15,Pavement Removal Buckets,Pavement Removal Buckets,42150PVR,150PVR,Pavement Removal Attachment,"42""",,,2088,1.25,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,,,,,,,,,,,,,,,,,,,,,Wacker-Neuson,Yanmar
458,Excavator,5,"40,000 - 45,000 Lbs",11,Specialty,6,Pavement Removal,6-A7,15,Pavement Removal Buckets,Pavement Removal Buckets,36230PVR,230PVR,Pavement Removal Attachment,"36""",,,2160,1.5,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,,,,,,,,,,,,,,,,,,,,,Wacker-Neuson,Yanmar
459,Excavator,5,"40,000 - 45,000 Lbs",11,Specialty,6,Pavement Removal,6-A7,15,Pavement Removal Buckets,Pavement Removal Buckets,42230PVR,230PVR,Pavement Removal Attachment,"42""",,,2520,1.5,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,,,,,,,,,,,,,,,,,,,,,Wacker-Neuson,Yanmar
460,Excavator,5,"40,000 - 45,000 Lbs",11,Specialty,6,Pavement Removal,6-A7,15,Pavement Removal Buckets,Pavement Removal Buckets,48230PVR,230PVR,Pavement Removal Attachment,"48""",,,2875,1.5,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,,,,,,,,,,,,,,,,,,,,,Wacker-Neuson,Yanmar
461,Excavator,5,"45,000 - 60,000 Lbs",12,Specialty,6,Pavement Removal,6-A7,15,Pavement Removal Buckets,Pavement Removal Buckets,36230PVR,230PVR,Pavement Removal Attachment,"36""",,,2160,1.5,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,,,,,,,,,,,,,,,,,,,,,Wacker-Neuson,Yanmar
462,Excavator,5,"45,000 - 60,000 Lbs",12,Specialty,6,Pavement Removal,6-A7,15,Pavement Removal Buckets,Pavement Removal Buckets,42230PVR,230PVR,Pavement Removal Attachment,"42""",,,2520,1.5,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,,,,,,,,,,,,,,,,,,,,,Wacker-Neuson,Yanmar
463,Excavator,5,"45,000 - 60,000 Lbs",12,Specialty,6,Pavement Removal,6-A7,15,Pavement Removal Buckets,Pavement Removal Buckets,48230PVR,230PVR,Pavement Removal Attachment,"48""",,,2875,1.5,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,,,,,,,,,,,,,,,,,,,,,Wacker-Neuson,Yanmar
464,Excavator,5,"65,000 - 80,000 Lbs",13,Specialty,6,Pavement Removal,6-A7,15,Pavement Removal Buckets,Pavement Removal Buckets,42450PVR,450PVR,Pavement Removal Attachment,"42""",,,2890,2,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,,,,,,,,,,,,,,,,,,,,,Wacker-Neuson,Yanmar
